store_name,store_city,store_location,product_name,product_category,current_stock,forecasted_units_next_7_days,safety_stock,reorder_point,needs_restock,recommended_restock_quantity,days_of_inventory_remaining,unit_margin,priority_score,priority_band,latest_stock_status,out_of_stock_flag,restock_risk_flag,store_key,product_key,product_id,store_id,demand_model_used
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Mini Ping Pong Set,Sports & Outdoors,53,37.86272861030845,7.57254572206169,45.43527433237014,False,0,9.79855424099023,3.0,0.0,Low,HIGH_STOCK,0,0,37,21,21,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Monopoly,Games,9,1.7490003331651436,0.34980006663302876,2.098800399798172,False,0,36.02057632887337,6.0,0.0,Low,LOW_STOCK,0,1,37,22,22,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Nerf Gun,Sports & Outdoors,27,15.13819901779406,3.027639803558812,18.16583882135287,False,0,12.484972603269494,5.0,0.0,Low,NORMAL_STOCK,0,0,37,24,24,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Playdoh Can,Art & Crafts,34,24.3529145726064,4.870582914521281,29.22349748712768,False,0,9.77295753616762,1.0,0.0,Low,NORMAL_STOCK,0,0,37,25,25,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Playdoh Playset,Art & Crafts,11,3.92078457807785,0.78415691561557,4.70494149369342,False,0,19.638926461435165,4.0,0.0,Low,NORMAL_STOCK,0,0,37,26,26,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Playdoh Toolkit,Art & Crafts,18,2.0494222708104206,0.40988445416208413,2.459306724972505,False,0,61.48074108230254,1.0,0.0,Low,NORMAL_STOCK,0,0,37,27,27,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Plush Pony,Toys,5,3.314041071984371,0.6628082143968742,3.976849286381245,False,0,10.561124391570322,11.0,0.0,Low,LOW_STOCK,0,1,37,29,29,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Rubik's Cube,Games,35,9.543415972780082,1.9086831945560165,11.452099167336097,False,0,25.67214933298452,2.0,0.0,Low,NORMAL_STOCK,0,0,37,30,30,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Teddy Bear,Toys,10,2.883282088219088,0.5766564176438176,3.4599385058629055,False,0,24.27788813519692,2.0,0.0,Low,LOW_STOCK,0,1,37,33,33,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Toy Robot,Electronics,13,2.895922932796093,0.5791845865592186,3.4751075193553116,False,0,31.4234881631111,5.0,0.0,Low,NORMAL_STOCK,0,0,37,34,34,37,product_store_holt_winters_weekly_additive
Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,Uno Card Game,Games,14,1.311458801956204,0.2622917603912408,1.5737505623474446,False,0,74.72594629264816,4.0,0.0,Low,NORMAL_STOCK,0,0,37,35,35,37,fallback_product_average_per_active_store
Maven Toys Chihuahua 2,Chihuahua,Downtown,Action Figure,Toys,21,14.778611391674348,2.9557222783348696,17.734333670009217,False,0,9.946807322020366,6.0,0.0,Low,NORMAL_STOCK,0,0,38,1,1,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Animal Figures,Toys,34,7.840981857319408,1.5681963714638816,9.40917822878329,False,0,30.3533414986583,3.0,0.0,Low,NORMAL_STOCK,0,0,38,2,2,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Barrel O' Slime,Art & Crafts,54,33.829042809118874,6.765808561823775,40.59485137094265,False,0,11.173830785957303,2.0,0.0,Low,HIGH_STOCK,0,0,38,3,3,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Chutes & Ladders,Games,15,2.124452248742576,0.42489044974851525,2.5493426984910914,False,0,49.42450462802709,3.0,0.0,Low,NORMAL_STOCK,0,0,38,4,4,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Classic Dominoes,Games,20,2.6540872197256213,0.5308174439451243,3.1849046636707454,False,0,52.74883167346443,2.0,0.0,Low,NORMAL_STOCK,0,0,38,5,5,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Colorbuds,Electronics,54,3.3425895910543346,0.6685179182108669,4.0111075092652015,False,0,113.08597412366426,8.0,0.0,Low,HIGH_STOCK,0,0,38,6,6,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Dart Gun,Sports & Outdoors,84,10.983092170553691,2.1966184341107384,13.179710604664429,False,0,53.5368356077774,4.0,0.0,Low,HIGH_STOCK,0,0,38,7,7,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Deck Of Cards,Games,94,22.08912390160609,4.417824780321218,26.50694868192731,False,0,29.78841546323877,3.0,0.0,Low,HIGH_STOCK,0,0,38,8,8,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Dinosaur Figures,Toys,68,5.615488890514027,1.1230977781028055,6.738586668616833,False,0,84.76554923010954,4.0,0.0,Low,HIGH_STOCK,0,0,38,10,10,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Gamer Headphones,Electronics,21,1.6696303867897786,0.33392607735795576,2.003556464147734,False,0,88.04343833406082,6.0,0.0,Low,NORMAL_STOCK,0,0,38,13,13,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Glass Marbles,Games,7,4.749918668726157,0.9499837337452315,5.6999024024713885,False,0,10.315966107508304,5.0,0.0,Low,LOW_STOCK,0,1,38,14,14,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Hot Wheels 5-Pack,Toys,5,3.19774547826538,0.639549095653076,3.837294573918456,False,0,10.945211317751838,2.0,0.0,Low,LOW_STOCK,0,1,38,15,15,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Kids Makeup Kit,Art & Crafts,24,4.218866315761577,0.8437732631523155,5.062639578913893,False,0,39.82112430829019,6.0,0.0,Low,NORMAL_STOCK,0,0,38,17,17,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Lego Bricks,Toys,10,8.12923672723613,1.625847345447226,9.755084072683356,False,0,8.610894521680315,5.0,0.0,Low,LOW_STOCK,0,1,38,18,18,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Mini Basketball Hoop,Sports & Outdoors,11,2.122668398608744,0.42453367972174877,2.5472020783304927,False,0,36.275096030292794,16.0,0.0,Low,NORMAL_STOCK,0,0,38,20,20,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Mini Ping Pong Set,Sports & Outdoors,63,32.6170449145077,6.5234089829015405,39.140453897409245,False,0,13.52053814672365,3.0,0.0,Low,HIGH_STOCK,0,0,38,21,21,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Monopoly,Games,8,2.7621086209632586,0.5524217241926518,3.3145303451559105,False,0,20.274365596987472,6.0,0.0,Low,LOW_STOCK,0,1,38,22,22,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Mr. Potatohead,Toys,27,2.4269829296814347,0.485396585936287,2.9123795156177215,False,0,77.87446614830871,5.0,0.0,Low,NORMAL_STOCK,0,0,38,23,23,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Nerf Gun,Sports & Outdoors,11,4.794207906466099,0.9588415812932198,5.753049487759318,False,0,16.061047310056722,5.0,0.0,Low,NORMAL_STOCK,0,0,38,24,24,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Playdoh Can,Art & Crafts,57,20.522348236562856,4.1044696473125715,24.626817883875425,False,0,19.442219545282686,1.0,0.0,Low,HIGH_STOCK,0,0,38,25,25,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Playdoh Playset,Art & Crafts,17,1.322334613317683,0.2644669226635366,1.5868015359812195,False,0,89.99235050002504,4.0,0.0,Low,NORMAL_STOCK,0,0,38,26,26,38,fallback_product_average_per_active_store
Maven Toys Chihuahua 2,Chihuahua,Downtown,Playdoh Toolkit,Art & Crafts,24,2.4310377670044194,0.4862075534008839,2.9172453204053035,False,0,69.10628961845107,1.0,0.0,Low,NORMAL_STOCK,0,0,38,27,27,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Playfoam,Art & Crafts,26,14.616762230234288,2.9233524460468576,17.540114676281146,False,0,12.45145793119211,7.0,0.0,Low,NORMAL_STOCK,0,0,38,28,28,38,fallback_product_average_per_active_store
Maven Toys Chihuahua 2,Chihuahua,Downtown,Plush Pony,Toys,25,0.9472015285823908,0.18944030571647819,1.1366418342988691,False,0,184.75476941207015,11.0,0.0,Low,NORMAL_STOCK,0,0,38,29,29,38,fallback_product_average_per_active_store
Maven Toys Chihuahua 2,Chihuahua,Downtown,Splash Balls,Sports & Outdoors,17,3.0215786416676083,0.6043157283335217,3.62589437000113,False,0,39.383386670460425,1.0,0.0,Low,NORMAL_STOCK,0,0,38,31,31,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Supersoaker Water Gun,Sports & Outdoors,20,1.0627248687201425,0.2125449737440285,1.275269842464171,False,0,131.7368249494381,3.0,0.0,Low,NORMAL_STOCK,0,0,38,32,32,38,fallback_product_average_per_active_store
Maven Toys Chihuahua 2,Chihuahua,Downtown,Teddy Bear,Toys,9,1.3287515464376476,0.2657503092875295,1.594501855725177,False,0,47.41292694552383,2.0,0.0,Low,LOW_STOCK,0,1,38,33,33,38,fallback_product_average_per_active_store
Maven Toys Chihuahua 2,Chihuahua,Downtown,Toy Robot,Electronics,18,3.4991793702352347,0.699835874047047,4.199015244282282,False,0,36.00844274282789,5.0,0.0,Low,NORMAL_STOCK,0,0,38,34,34,38,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 2,Chihuahua,Downtown,Uno Card Game,Games,2,1.311458801956204,0.2622917603912408,1.5737505623474446,False,0,10.675135184664024,4.0,0.0,Low,LOW_STOCK,0,1,38,35,35,38,fallback_product_average_per_active_store
Maven Toys Xalapa 2,Xalapa,Downtown,Colorbuds,Electronics,11,0.0,0.0,0.0,False,0,9999.0,8.0,0.0,Low,NORMAL_STOCK,0,0,39,6,6,39,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Dart Gun,Sports & Outdoors,21,5.269222585954204,1.0538445171908408,6.323067103145045,False,0,27.897853545198025,4.0,0.0,Low,NORMAL_STOCK,0,0,39,7,7,39,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Deck Of Cards,Games,90,18.5655621088856,3.7131124217771205,22.27867453066272,False,0,33.933796149295034,3.0,0.0,Low,HIGH_STOCK,0,0,39,8,8,39,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Dinosaur Figures,Toys,49,11.987022083434736,2.3974044166869475,14.384426500121684,False,0,28.614279477636327,4.0,0.0,Low,NORMAL_STOCK,0,0,39,10,10,39,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Gamer Headphones,Electronics,15,4.645690038880723,0.9291380077761446,5.574828046656867,False,0,22.60159397661783,6.0,0.0,Low,NORMAL_STOCK,0,0,39,13,13,39,fallback_product_average_per_active_store
Maven Toys Xalapa 2,Xalapa,Downtown,Kids Makeup Kit,Art & Crafts,35,14.993953832762536,2.9987907665525073,17.992744599315042,False,0,16.339919592433503,6.0,0.0,Low,NORMAL_STOCK,0,0,39,17,17,39,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Mini Ping Pong Set,Sports & Outdoors,5,4.000061915529946,0.8000123831059892,4.800074298635935,False,0,8.749864561874675,3.0,0.0,Low,LOW_STOCK,0,1,39,21,21,39,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Nerf Gun,Sports & Outdoors,58,13.966213758190776,2.7932427516381555,16.75945650982893,False,0,29.070155092098094,5.0,0.0,Low,HIGH_STOCK,0,0,39,24,24,39,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Playdoh Playset,Art & Crafts,8,3.2839408659299703,0.6567881731859941,3.9407290391159644,False,0,17.052682215135295,4.0,0.0,Low,LOW_STOCK,0,1,39,26,26,39,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Playdoh Toolkit,Art & Crafts,16,7.703167693164615,1.540633538632923,9.243801231797539,False,0,14.539473170158672,1.0,0.0,Low,NORMAL_STOCK,0,0,39,27,27,39,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Plush Pony,Toys,16,1.925940238019004,0.3851880476038008,2.311128285622805,False,0,58.153413999596204,11.0,0.0,Low,NORMAL_STOCK,0,0,39,29,29,39,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Rubik's Cube,Games,19,10.109186578617503,2.021837315723501,12.131023894341004,False,0,13.156350312231412,2.0,0.0,Low,NORMAL_STOCK,0,0,39,30,30,39,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Supersoaker Water Gun,Sports & Outdoors,5,1.7357006971944284,0.3471401394388857,2.082840836633314,False,0,20.164766918958836,3.0,0.0,Low,LOW_STOCK,0,1,39,32,32,39,product_store_holt_winters_weekly_additive
Maven Toys Xalapa 2,Xalapa,Downtown,Teddy Bear,Toys,14,4.148436435199908,0.8296872870399817,4.97812372223989,False,0,23.62335822924993,2.0,0.0,Low,NORMAL_STOCK,0,0,39,33,33,39,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Action Figure,Toys,10,7.817052599126933,1.5634105198253867,9.38046311895232,False,0,8.954781755954684,6.0,0.0,Low,LOW_STOCK,0,1,40,1,1,40,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Animal Figures,Toys,29,8.857076772249664,1.771415354449933,10.628492126699598,False,0,22.919525845821337,3.0,0.0,Low,NORMAL_STOCK,0,0,40,2,2,40,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Colorbuds,Electronics,29,2.11278618457399,0.4225572369147981,2.535343421488788,False,0,96.08165818299865,8.0,0.0,Low,NORMAL_STOCK,0,0,40,6,6,40,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Deck Of Cards,Games,61,9.95134405788228,1.990268811576456,11.941612869458735,False,0,42.90877669552397,3.0,0.0,Low,HIGH_STOCK,0,0,40,8,8,40,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Dinosaur Figures,Toys,66,4.908285804879895,0.9816571609759791,5.889942965855875,False,0,94.12654812005289,4.0,0.0,Low,HIGH_STOCK,0,0,40,10,10,40,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Etch A Sketch,Art & Crafts,10,4.258128469771087,0.8516256939542175,5.109754163725304,False,0,16.439147033007,10.0,0.0,Low,LOW_STOCK,0,1,40,11,11,40,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Gamer Headphones,Electronics,2,0.6206831159833832,0.12413662319667665,0.7448197391800598,False,0,22.55579318895925,6.0,0.0,Low,LOW_STOCK,0,1,40,13,13,40,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Glass Marbles,Games,13,2.696743983482172,0.5393487966964344,3.2360927801786064,False,0,33.74439715352445,5.0,0.0,Low,NORMAL_STOCK,0,0,40,14,14,40,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Kids Makeup Kit,Art & Crafts,19,10.4415817983052,2.0883163596610403,12.52989815796624,False,0,12.737533696435491,6.0,0.0,Low,NORMAL_STOCK,0,0,40,17,17,40,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Lego Bricks,Toys,26,13.520621789815356,2.7041243579630714,16.22474614777843,False,0,13.460919388862328,5.0,0.0,Low,NORMAL_STOCK,0,0,40,18,18,40,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Mr. Potatohead,Toys,10,1.7502876315474,0.35005752630948006,2.1003451578568804,False,0,39.993426645033296,5.0,0.0,Low,LOW_STOCK,0,1,40,23,23,40,fallback_product_average_per_active_store
Maven Toys Toluca 2,Toluca,Commercial,Nerf Gun,Sports & Outdoors,33,7.800310177075959,1.560062035415192,9.36037221249115,False,0,29.6142069681892,5.0,0.0,Low,NORMAL_STOCK,0,0,40,24,24,40,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Playdoh Playset,Art & Crafts,4,1.322334613317683,0.2644669226635366,1.5868015359812195,False,0,21.174670705888246,4.0,0.0,Low,LOW_STOCK,0,1,40,26,26,40,fallback_product_average_per_active_store
Maven Toys Toluca 2,Toluca,Commercial,Playdoh Toolkit,Art & Crafts,25,4.042213109055962,0.8084426218111924,4.850655730867154,False,0,43.293115745911365,1.0,0.0,Low,NORMAL_STOCK,0,0,40,27,27,40,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Plush Pony,Toys,1,0.8238470559266811,0.16476941118533622,0.9886164671120172,False,0,8.496722722552244,11.0,0.0,Low,LOW_STOCK,0,1,40,29,29,40,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Rubik's Cube,Games,28,5.398707249907272,1.0797414499814544,6.478448699888726,False,0,36.30498764373017,2.0,0.0,Low,NORMAL_STOCK,0,0,40,30,30,40,product_store_holt_winters_weekly_additive
Maven Toys Toluca 2,Toluca,Commercial,Supersoaker Water Gun,Sports & Outdoors,7,1.0627248687201425,0.2125449737440285,1.275269842464171,False,0,46.10788873230334,3.0,0.0,Low,LOW_STOCK,0,1,40,32,32,40,fallback_product_average_per_active_store
Maven Toys Toluca 2,Toluca,Commercial,Teddy Bear,Toys,16,1.3287515464376476,0.2657503092875295,1.594501855725177,False,0,84.28964790315348,2.0,0.0,Low,NORMAL_STOCK,0,0,40,33,33,40,fallback_product_average_per_active_store
Maven Toys Toluca 2,Toluca,Commercial,Toy Robot,Electronics,5,1.9471345537480835,0.3894269107496167,2.3365614644977004,False,0,17.975131678818858,5.0,0.0,Low,LOW_STOCK,0,1,40,34,34,40,product_store_holt_winters_weekly_additive
Maven Toys Hermosillo 2,Hermosillo,Downtown,Action Figure,Toys,21,9.216352076491503,1.8432704152983008,11.059622491789804,False,0,15.94991150294252,6.0,0.0,Low,NORMAL_STOCK,0,0,41,1,1,41,product_store_holt_winters_weekly_additive
Maven Toys Hermosillo 2,Hermosillo,Downtown,Animal Figures,Toys,19,9.765479660905552,1.9530959321811103,11.718575593086662,False,0,13.619402693801415,3.0,0.0,Low,NORMAL_STOCK,0,0,41,2,2,41,product_store_holt_winters_weekly_additive
Maven Toys Hermosillo 2,Hermosillo,Downtown,Barrel O' Slime,Art & Crafts,63,20.58933147495148,4.1178662949902956,24.707197769941775,False,0,21.418859594179185,2.0,0.0,Low,HIGH_STOCK,0,0,41,3,3,41,product_store_holt_winters_weekly_additive
Maven Toys Hermosillo 2,Hermosillo,Downtown,Classic Dominoes,Games,8,1.565514773355076,0.31310295467101523,1.8786177280260912,False,0,35.77098150277154,2.0,0.0,Low,LOW_STOCK,0,1,41,5,5,41,fallback_product_average_per_active_store
Maven Toys Hermosillo 2,Hermosillo,Downtown,Colorbuds,Electronics,7,1.0066503687556778,0.20133007375113557,1.2079804425068135,False,0,48.67628475671149,8.0,0.0,Low,LOW_STOCK,0,1,41,6,6,41,product_store_holt_winters_weekly_additive
Maven Toys Hermosillo 2,Hermosillo,Downtown,Dart Gun,Sports & Outdoors,14,9.889852002184522,1.9779704004369045,11.867822402621426,False,0,9.909147273220393,4.0,0.0,Low,NORMAL_STOCK,0,0,41,7,7,41,product_store_holt_winters_weekly_additive
Maven Toys Hermosillo 2,Hermosillo,Downtown,Deck Of Cards,Games,32,19.828430542173024,3.965686108434605,23.794116650607627,False,0,11.296910238234698,3.0,0.0,Low,NORMAL_STOCK,0,0,41,8,8,41,product_store_holt_winters_weekly_additive
Maven Toys Hermosillo 2,Hermosillo,Downtown,Dino Egg,Toys,18,9.109881602161982,1.8219763204323964,10.931857922594379,False,0,13.831134750433785,1.0,0.0,Low,NORMAL_STOCK,0,0,41,9,9,41,product_store_holt_winters_weekly_additive
Maven Toys Hermosillo 2,Hermosillo,Downtown,Dinosaur Figures,Toys,94,8.972872848230592,1.7945745696461186,10.76744741787671,False,0,73.33214357648615,4.0,0.0,Low,HIGH_STOCK,0,0,41,10,10,41,product_store_holt_winters_weekly_additive
Maven Toys Hermosillo 2,Hermosillo,Downtown,Foam Disk Launcher,Sports & Outdoors,19,3.1369752966093563,0.6273950593218713,3.7643703559312276,False,0,42.397528646067094,3.0,0.0,Low,NORMAL_STOCK,0,0,41,12,12,41,fallback_product_average_per_active_store
Maven Toys Hermosillo 2,Hermosillo,Downtown,Glass Marbles,Games,6,4.410671733773931,0.8821343467547863,5.292806080528718,False,0,9.522359072517798,5.0,0.0,Low,LOW_STOCK,0,1,41,14,14,41,product_store_holt_winters_weekly_additive
Maven Toys Hermosillo 2,Hermosillo,Downtown,Jenga,Games,17,2.332196434714363,0.4664392869428726,2.7986357216572353,False,0,51.02486146908744,7.0,0.0,Low,NORMAL_STOCK,0,0,41,16,16,41,product_store_holt_winters_weekly_additive
Maven Toys Hermosillo 2,Hermosillo,Downtown,Magic Sand,Art & Crafts,100,18.23077848215293,3.6461556964305863,21.876934178583518,False,0,38.39660498783783,2.0,0.0,Low,HIGH_STOCK,0,0,41,19,19,41,product_store_holt_winters_weekly_additive
